InvoiceID,SupplierID,POID,InvoiceDate,Amount,AmountEUR,Status,Currency,EUR_PLN,EUR_USD,FX_to_EUR_Inv,PaymentID,PaymentDate,PaymentAmount,PaymentAmountEUR
INV711540,192,PO711540,2023-05-16,29838.76,29838.76,Matched,EUR,4.1818,1.0898,1.0,PAY711540,2023-07-01,29838.76,29838.76
INV711541,12,PO711541,2024-05-05,1227567.89,285381.35,Matched,PLN,4.3015,1.0795,0.2324770428920144,PAY711541,2024-07-06,1227567.89,285381.35
INV711542,140,PO711542,2024-11-12,312900.64,312900.64,Matched,EUR,4.3086,1.076,1.0,PAY711542,2025-01-01,312900.64,
INV711543,2,PO711543,2024-12-29,90828.33,90828.33,Matched,EUR,4.2614,1.0631,1.0,PAY711543,,,
INV711544,5,PO711544,2024-06-15,97141.49,97141.49,Matched,EUR,4.3753,1.1086,1.0,PAY711544,2024-07-17,97141.49,97141.49
INV711545,71,PO711545,2022-08-26,43372.8,43372.8,Matched,EUR,4.2303,1.0881,1.0,PAY711545,2022-10-12,43372.8,43372.8
INV711546,217,PO711546,2023-12-29,70355.62,70355.62,Matched,EUR,4.3085,1.1078,1.0,PAY711546,2024-02-08,70355.62,70355.62
INV711547,161,PO711547,2024-12-25,67536.28,15497.08,Matched,PLN,4.358,1.1139,0.2294630564479119,PAY711547,2025-02-16,67536.28,
INV711548,77,PO711548,2022-06-24,42514.38,42514.38,Matched,EUR,4.2332,1.0939,1.0,PAY711548,2022-07-21,42514.38,42514.38
INV711549,169,PO711549,2023-04-08,5590.0,5590.0,Matched,EUR,4.2848,1.0983,1.0,PAY711549,2023-05-25,5590.0,5590.0
INV711550,209,PO711550,2022-12-20,50766.65,46932.28,Matched,USD,4.3268,1.0817,0.924470740501063,PAY711550,2023-01-21,50766.65,46767.99
INV711551,228,PO711551,2024-02-23,284161.26,65653.45,Matched,PLN,4.3282,1.0831,0.2310429277759808,PAY711551,2024-04-17,284161.26,66290.59
INV711552,12,PO711552,2024-12-22,787605.58,183959.82,Mismatch,PLN,4.2814,1.0545,0.233568458915308,PAY711552,2025-02-09,787605.58,
INV711553,225,PO711553,2022-04-27,186762.45,175166.43,Matched,USD,4.286,1.0662,0.9379103357719002,PAY711553,2022-06-25,186762.45,170574.89
INV711554,114,PO711554,2024-02-16,80008.4,80008.4,Matched,EUR,4.2633,1.109,1.0,PAY711554,2024-03-14,80008.4,80008.4
INV711555,208,PO711555,2023-12-13,152149.22,152149.22,Matched,EUR,4.1984,1.0956,1.0,PAY711555,2024-01-12,149106.24,149106.24
INV711556,188,PO711556,2024-10-23,323316.8,74500.39,Mismatch,PLN,4.3398,1.0458,0.2304253652242038,PAY711556,2024-12-01,323316.8,75284.5
INV711557,160,PO711557,2025-03-22,219461.44,219461.44,Mismatch,EUR,,,1.0,PAY711557,,,
INV711558,245,PO711558,2024-03-23,1669342.79,384304.71,Matched,PLN,4.3438,1.1037,0.2302131774022745,PAY711558,2024-05-10,1669342.79,387120.91
INV711559,33,PO711559,2023-09-22,480417.86,111909.87,Matched,PLN,4.2929,1.1044,0.232942765962403,PAY711559,2023-11-07,480417.86,111725.08
INV711560,66,PO711560,2024-03-20,460568.43,106178.03,Matched,PLN,4.3377,1.1405,0.2305369204878161,PAY711560,2024-05-04,460568.43,109331.16
INV711561,205,PO711561,2022-09-27,123044.5,114780.32,Matched,USD,4.2441,1.072,0.9328358208955224,PAY711561,2022-11-07,123044.5,111020.93
INV711563,129,PO711563,2022-08-05,280568.08,66053.32,Matched,PLN,4.2476,1.0733,0.2354270646953573,PAY711563,2022-09-11,280568.08,66185.77
INV711564,10,PO711564,2023-02-10,73418.02,17154.14,Matched,PLN,4.2799,1.0945,0.2336503189326853,PAY711564,,,
INV711565,51,PO711565,2024-09-14,186488.8,186488.8,Matched,EUR,4.2926,1.0637,1.0,PAY711565,2024-10-27,186488.8,186488.8
INV711566,178,PO711566,2022-06-04,19668.12,19668.12,Matched,EUR,4.2295,1.0669,1.0,PAY711566,2022-07-15,19668.12,19668.12
INV711567,217,PO711567,2023-03-10,104704.62,104704.62,Mismatch,EUR,4.2444,1.0957,1.0,PAY711567,2023-04-04,104704.62,104704.62
INV711568,149,PO711568,2023-03-03,1298947.07,306189.35,Matched,PLN,4.2423,1.0564,0.2357211889776772,PAY711568,2023-04-16,1298947.07,299932.36
INV711569,98,PO711569,2024-09-26,411988.3,96697.25,Matched,PLN,4.2606,1.112,0.2347087264704501,PAY711569,2024-10-31,411988.3,94627.29
INV711570,93,PO711570,2022-07-15,214625.75,50456.25,Matched,PLN,4.2537,1.1099,0.2350894515363095,PAY711570,2022-09-12,214625.75,50190.77
INV711571,25,PO711571,2023-12-11,122407.5,122407.5,Matched,EUR,4.3576,1.1287,1.0,PAY711571,2024-01-30,122407.5,122407.5
INV711572,126,PO711572,2024-02-10,675132.19,155188.53,Matched,PLN,4.3504,1.1158,0.229863920559029,PAY711572,2024-03-21,675132.19,158370.21
INV711573,245,PO711573,2024-05-10,211143.23,48964.16,Matched,PLN,4.3122,1.0825,0.2319001901581559,PAY711573,2024-07-02,211143.23,48883.67
INV711574,159,PO711574,2022-12-24,40843.5,9644.27,Mismatch,PLN,4.235,1.1074,0.2361275088547815,PAY711574,2023-02-19,40843.5,9584.75
INV711575,234,PO711575,2023-01-12,33624.9,7984.83,Matched,PLN,4.2111,1.0853,0.2374676450333642,PAY711575,2023-02-11,33624.9,7848.58
INV711576,85,PO711576,2023-10-22,98820.68,23226.24,Matched,PLN,4.2547,1.0793,0.2350341974757327,PAY711576,2023-12-05,98820.68,22898.48
INV711577,68,PO711577,2024-06-27,168322.41,152909.17,Matched,USD,4.3116,1.1008,0.9084302325581396,PAY711577,2024-08-12,168322.41,148747.27
INV711578,73,PO711578,2024-11-08,255837.95,59098.63,Matched,PLN,4.329,1.0904,0.231000231000231,PAY711578,2024-12-26,255837.95,59268.39
INV711579,225,PO711579,2024-05-29,8899.88,8274.34,Matched,USD,4.3743,1.0756,0.9297136481963556,PAY711579,2024-07-02,8899.88,8276.65
INV711580,151,PO711580,2025-03-05,63610.68,,Matched,PLN,,,,PAY711580,,,
INV711581,106,PO711581,2023-06-11,576051.7,133977.97,Matched,PLN,4.2996,1.0691,0.2325797748627779,PAY711581,2023-07-25,576051.7,135458.71
INV711582,15,PO711582,2023-03-23,34272.6,34272.6,Mismatch,EUR,4.2329,1.117,1.0,PAY711582,2023-04-28,34272.6,34272.6
INV711585,135,PO711585,2023-05-18,112917.9,112917.9,Matched,EUR,4.2025,1.1049,1.0,PAY711585,2023-07-11,112917.9,112917.9
INV711586,232,PO711586,2022-09-21,402852.89,95935.63,Matched,PLN,4.1992,1.0783,0.2381405982091826,PAY711586,2022-11-12,402852.89,95703.16
INV711587,221,PO711587,2022-12-19,300818.52,70472.41,Matched,PLN,4.2686,1.0678,0.2342688469287354,PAY711587,2023-02-07,300818.52,71480.5
INV711588,155,PO711588,2023-07-21,272368.42,244495.89,Matched,USD,4.2093,1.114,0.8976660682226211,PAY711588,2023-09-07,272368.42,257048.34
INV711589,144,PO711589,2024-10-21,26985.2,26985.2,Matched,EUR,4.2866,1.0935,1.0,PAY711589,2024-12-18,26985.2,26985.2
INV711590,241,PO711590,2024-08-20,59275.38,59275.38,Matched,EUR,4.1988,1.0901,1.0,PAY711590,,,
INV711591,200,PO711591,2022-03-21,82390.62,82390.62,Matched,EUR,4.1727,1.078,1.0,PAY711591,2022-05-16,82390.62,82390.62
INV711592,174,PO711592,2024-02-07,397914.37,397914.37,Matched,EUR,4.2748,1.0568,1.0,PAY711592,2024-03-28,397914.37,397914.37
INV711593,158,PO711593,2024-10-22,462757.94,108422.47,Matched,PLN,4.2681,1.0787,0.234296291089712,PAY711593,2024-11-18,462757.94,106579.59
INV711594,132,PO711594,2023-02-17,113593.41,113593.41,Matched,EUR,4.254,1.0882,1.0,PAY711594,2023-03-12,113593.41,113593.41
INV711595,234,PO711595,2024-09-02,215832.76,50250.93,Matched,PLN,4.2951,1.0883,0.2328234499778818,PAY711595,2024-10-18,215832.76,49843.6
INV711596,168,PO711596,2024-01-02,240212.89,240212.89,Matched,EUR,4.2912,1.1079,1.0,PAY711596,2024-01-31,240212.89,240212.89
INV711597,137,PO711597,2022-10-21,633891.11,148420.97,Matched,PLN,4.2709,1.0974,0.2341426865531855,PAY711597,2022-12-21,633891.11,148675.09
INV711598,86,PO711598,2024-10-14,247169.83,247169.83,Mismatch,EUR,4.2957,1.0731,1.0,PAY711598,2024-12-04,247169.83,247169.83
INV711599,23,PO711599,2022-04-03,313642.46,313642.46,Matched,EUR,4.2024,1.0386,1.0,PAY711599,2022-05-21,313642.46,313642.46
INV711600,198,PO711600,2022-08-20,826562.5,190027.47,Mismatch,PLN,4.3497,1.0779,0.2299009127066234,PAY711600,2022-10-12,826562.5,193442.98
INV711601,7,PO711601,2024-09-22,45493.83,45493.83,Matched,EUR,4.3251,1.1278,1.0,PAY711601,2024-10-24,45493.83,45493.83
INV711602,123,PO711602,2022-12-31,162636.95,162636.95,Matched,EUR,4.3109,1.0966,1.0,PAY711602,2023-02-12,162636.95,162636.95
INV711603,123,PO711603,2024-02-11,129600.97,129600.97,Matched,EUR,4.2753,1.0926,1.0,PAY711603,2024-03-12,129600.97,129600.97
INV711604,100,PO711604,2025-01-11,42218.26,42218.26,Matched,EUR,,,1.0,PAY711604,2025-02-26,42218.26,
INV711605,51,PO711605,2022-05-18,233946.89,233946.89,Matched,EUR,4.3304,1.0806,1.0,PAY711605,,,
INV711606,158,PO711606,2023-11-10,673199.13,157499.27,Matched,PLN,4.2743,1.0603,0.2339564373113726,PAY711606,2023-12-27,673199.13,157510.33
INV711607,222,PO711607,2023-09-27,166706.94,38823.23,Matched,PLN,4.294,1.0962,0.2328830926874709,PAY711607,2023-11-16,163372.8,39260.98
INV711608,75,PO711608,2023-10-09,185633.92,185633.92,Matched,EUR,4.2987,1.0617,1.0,PAY711608,2023-11-28,185633.92,185633.92
INV711609,191,PO711609,2024-07-19,917640.35,212156.46,Mismatch,PLN,4.3253,1.1006,0.2311978359882551,PAY711609,2024-09-13,917640.35,213404.73
INV711610,243,PO711610,2024-10-23,180368.64,41561.51,Matched,PLN,4.3398,1.0458,0.2304253652242038,PAY711610,2024-11-19,180368.64,42008.72
INV711611,122,PO711611,2023-06-28,272886.23,63885.34,Matched,PLN,4.2715,1.0766,0.2341097974950252,PAY711611,2023-08-08,272886.23,63825.57
INV711612,2,PO711612,2022-09-14,18149.93,18149.93,Mismatch,EUR,4.3367,1.1057,1.0,PAY711612,2022-10-27,18149.93,18149.93
INV711613,249,PO711613,2022-10-17,121119.46,121119.46,Mismatch,EUR,4.306,1.105,1.0,PAY711613,2022-11-10,121119.46,121119.46
INV711614,88,PO711614,2023-03-21,39530.17,39530.17,Matched,EUR,4.139,1.0613,1.0,PAY711614,2023-05-07,39530.17,39530.17
INV711615,220,PO711615,2022-07-04,636342.96,146890.18,Matched,PLN,4.3321,1.1064,0.2308349299415988,PAY711615,2022-08-25,636342.96,147311.84
INV711616,199,PO711616,2022-12-04,1067279.18,250206.11,Matched,PLN,4.2656,1.1177,0.2344336084021005,PAY711616,2023-01-29,1067279.18,255213.94
INV711617,196,PO711617,2024-06-03,58484.16,58484.16,Mismatch,EUR,4.2865,1.0936,1.0,PAY711617,2024-07-02,58484.16,58484.16
INV711618,46,PO711618,2024-09-13,617895.67,143696.67,Mismatch,PLN,4.3,1.0848,0.2325581395348837,PAY711618,2024-11-09,617895.67,144125.69
INV711619,189,PO711619,2024-09-20,5782.0,5782.0,Matched,EUR,4.2614,1.0954,1.0,PAY711619,2024-10-18,5782.0,5782.0
INV711620,153,PO711620,2024-07-27,212437.46,196592.13,Matched,USD,4.3237,1.0806,0.9254118082546732,PAY711620,2024-09-07,208188.71,189935.87
INV711621,55,PO711621,2022-08-03,89066.38,20994.83,Matched,PLN,4.2423,1.1159,0.2357211889776772,PAY711621,2022-09-16,89066.38,20813.31
INV711622,83,PO711622,2022-09-13,103844.6,103844.6,Matched,EUR,4.2424,1.1061,1.0,PAY711622,2022-10-27,103844.6,103844.6
INV711623,53,PO711623,2024-04-04,167648.36,39218.74,Matched,PLN,4.2747,1.0903,0.233934545114277,PAY711623,2024-05-28,167648.36,39457.81
INV711624,26,PO711624,2024-10-12,12710.8,3003.21,Matched,PLN,4.2324,1.0941,0.2362725640298648,PAY711624,2024-11-13,12710.8,2902.47
INV711625,23,PO711625,2024-08-29,228774.96,228774.96,Matched,EUR,4.3258,1.0947,1.0,PAY711625,2024-10-25,228774.96,228774.96
INV711626,1,PO711626,2023-10-20,29896.84,29896.84,Matched,EUR,4.2704,1.0767,1.0,PAY711626,2023-11-26,29896.84,29896.84
INV711627,76,PO711627,2025-02-22,429907.46,429907.46,Matched,EUR,,,1.0,PAY711627,2025-04-22,429907.46,
INV711628,63,PO711628,2023-05-03,710458.82,162598.71,Matched,PLN,4.3694,1.0935,0.2288643749713919,PAY711628,2023-07-09,710458.82,164633.36
INV711629,184,PO711629,2024-02-02,395117.67,92003.37,Mismatch,PLN,4.2946,1.0893,0.23285055651283,PAY711629,2024-03-10,395117.67,92192.28
INV711631,118,PO711631,2025-02-09,891836.59,,Matched,PLN,,,,PAY711631,2025-04-04,891836.59,
INV711632,143,PO711632,2023-07-29,430695.94,101502.63,Matched,PLN,4.2432,1.0452,0.2356711915535445,PAY711632,2023-09-14,430695.94,100745.23
INV711633,236,PO711633,2023-08-24,142842.62,142842.62,Matched,EUR,4.3254,1.1067,1.0,PAY711633,2023-10-05,142842.62,142842.62
INV711634,211,PO711634,2022-03-29,17457.72,17457.72,Matched,EUR,4.3622,1.0899,1.0,PAY711634,2022-05-20,17457.72,17457.72
INV711635,87,PO711635,2023-08-04,39467.19,9335.6,Matched,PLN,4.2276,1.0707,0.236540826946731,PAY711635,,,
INV711636,192,PO711636,2024-07-23,314877.17,314877.17,Matched,EUR,4.3445,1.1106,1.0,PAY711636,2024-08-27,314877.17,314877.17
INV711638,72,PO711638,2024-02-03,319491.04,319491.04,Matched,EUR,4.3088,1.1182,1.0,PAY711638,2024-03-09,319491.04,319491.04
INV711639,140,PO711639,2022-11-28,97581.43,97581.43,Matched,EUR,4.2488,1.0855,1.0,PAY711639,2023-01-24,97581.43,97581.43
INV711640,234,PO711640,2025-02-19,396410.35,,Matched,PLN,,,,PAY711640,2025-04-14,396410.35,
INV711641,180,PO711641,2024-07-13,488352.39,113401.54,Matched,PLN,4.3064,1.0961,0.2322125208991269,PAY711641,2024-08-24,488352.39,110187.81
INV711642,231,PO711642,2023-04-21,818174.76,193963.01,Mismatch,PLN,4.2182,1.1008,0.2370679436726565,PAY711642,2023-05-31,818174.76,191314.31
INV711643,187,PO711643,2022-07-04,109990.45,109990.45,Matched,EUR,4.3321,1.1064,1.0,PAY711643,2022-08-17,109990.45,109990.45
INV711644,179,PO711644,2022-12-31,461386.9,107027.98,Matched,PLN,4.3109,1.0966,0.2319701222482544,PAY711644,2023-02-21,461386.9,107496.77
INV711645,75,PO711645,2022-08-27,110884.48,110884.48,Matched,EUR,4.1666,1.113,1.0,PAY711645,2022-10-02,110884.48,110884.48
INV711646,172,PO711646,2023-03-22,487679.28,114055.68,Matched,PLN,4.2758,1.0852,0.2338743626923616,PAY711646,2023-04-29,487679.28,113519.39
INV711647,42,PO711647,2024-11-15,846156.53,198483.86,Matched,PLN,4.2631,1.1048,0.234571086767845,PAY711647,2024-12-11,846156.53,198782.28
INV711648,19,PO711648,2024-09-01,186210.56,186210.56,Matched,EUR,4.257,1.0829,1.0,PAY711648,2024-10-26,186210.56,186210.56
INV711649,136,PO711649,2024-08-17,159905.32,159905.32,Matched,EUR,4.2196,1.0923,1.0,PAY711649,2024-10-02,159905.32,159905.32
INV711650,217,PO711650,2023-10-04,33841.6,33841.6,Matched,EUR,4.349,1.071,1.0,PAY711650,2023-12-02,33841.6,33841.6
INV711651,128,PO711651,2023-08-22,90073.22,90073.22,Matched,EUR,4.3497,1.0904,1.0,PAY711651,2023-10-19,90073.22,90073.22
INV711652,22,PO711652,2024-01-08,88224.48,88224.48,Matched,EUR,4.3111,1.0896,1.0,PAY711652,2024-02-09,88224.48,88224.48
INV711653,162,PO711653,2023-05-22,226732.11,53137.43,Mismatch,PLN,4.2669,1.0782,0.2343621833180998,PAY711653,,,
INV711654,141,PO711654,2022-05-08,446955.37,446955.37,Matched,EUR,4.3359,1.112,1.0,PAY711654,2022-07-10,446955.37,446955.37
INV711656,39,PO711656,2023-10-01,699986.87,166568.36,Mismatch,PLN,4.2024,1.1076,0.2379592613744527,PAY711656,2023-11-05,699986.87,162621.24
INV711657,51,PO711657,2023-02-14,204595.99,204595.99,Matched,EUR,4.291,1.0817,1.0,PAY711657,2023-03-18,204595.99,204595.99
INV711659,135,PO711659,2023-04-01,58498.51,58498.51,Matched,EUR,4.1987,1.0641,1.0,PAY711659,2023-05-11,58498.51,58498.51
INV711660,125,PO711660,2022-08-18,699688.39,164970.27,Matched,PLN,4.2413,1.085,0.2357767665574234,PAY711660,2022-10-10,699688.39,163880.64
INV711661,218,PO711661,2023-11-23,72673.85,67660.23,Matched,USD,4.3408,1.0741,0.9310120100549296,PAY711661,2024-01-13,72673.85,66145.31
INV711662,165,PO711662,2024-02-29,14511.84,14511.84,Matched,EUR,4.2855,1.0859,1.0,PAY711662,2024-04-24,14511.84,14511.84
INV711663,98,PO711663,2023-03-02,665670.77,152494.91,Matched,PLN,4.3652,1.0761,0.2290845780262073,PAY711663,2023-04-11,665670.77,154947.69
INV711664,26,PO711664,2024-05-04,722742.96,171566.96,Matched,PLN,4.2126,1.1104,0.2373830888287518,PAY711664,2024-06-08,722742.96,169801.47
INV711665,183,PO711665,2022-10-17,354117.42,82238.14,Matched,PLN,4.306,1.105,0.2322340919647004,PAY711665,2022-11-30,354117.42,82947.02
INV711667,24,PO711667,2023-07-19,190720.85,44432.22,Mismatch,PLN,4.2924,1.1046,0.2329699002888826,PAY711667,2023-08-14,190720.85,44898.74
INV711668,86,PO711668,2023-08-10,287335.07,287335.07,Matched,EUR,4.3051,1.0723,1.0,PAY711668,2023-09-18,287335.07,287335.07
INV711669,193,PO711669,2025-02-12,83763.18,,Matched,USD,,,,PAY711669,,,
INV711671,228,PO711671,2023-06-09,569396.59,131929.98,Matched,PLN,4.3159,1.083,0.231701383257258,PAY711671,2023-07-22,569396.59,133723.95
INV711672,41,PO711672,2025-01-14,120884.11,120884.11,Matched,EUR,,,1.0,PAY711672,2025-02-26,120884.11,
INV711673,9,PO711673,2023-04-18,293134.68,293134.68,Matched,EUR,4.2599,1.0758,1.0,PAY711673,2023-05-20,293134.68,293134.68
INV711674,167,PO711674,2025-02-19,517150.8,,Matched,PLN,,,,PAY711674,2025-04-05,517150.8,
INV711675,165,PO711675,2022-07-28,4756.68,4756.68,Matched,EUR,4.4542,1.0702,1.0,PAY711675,2022-09-14,4756.68,4756.68
INV711676,123,PO711676,2022-10-14,36548.74,36548.74,Matched,EUR,4.2502,1.0893,1.0,PAY711676,2022-12-08,36548.74,36548.74
INV711677,246,PO711677,2024-04-13,119183.16,119183.16,Matched,EUR,4.3166,1.0864,1.0,PAY711677,2024-05-17,119183.16,119183.16
INV711678,166,PO711678,2024-02-12,193941.37,193941.37,Matched,EUR,4.3079,1.0628,1.0,PAY711678,2024-03-09,193941.37,193941.37
INV711679,163,PO711679,2024-08-15,238912.73,56230.64,Matched,PLN,4.2488,1.0805,0.235360572396912,PAY711679,2024-09-30,238912.73,56917.86
INV711680,84,PO711680,2023-12-14,70510.56,16392.47,Matched,PLN,4.3014,1.0858,0.232482447575208,PAY711680,2024-01-27,69805.45,16587.17
INV711681,182,PO711681,2022-10-16,267611.14,248686.13,Matched,USD,4.2945,1.0761,0.929281665272744,PAY711681,2022-11-28,267611.14,246532.6
INV711682,7,PO711682,2023-08-15,126332.1,126332.1,Matched,EUR,4.37,1.0883,1.0,PAY711682,2023-10-04,126332.1,126332.1
INV711683,16,PO711683,2023-03-03,142311.78,142311.78,Matched,EUR,4.2423,1.0564,1.0,PAY711683,2023-04-15,142311.78,142311.78
INV711684,64,PO711684,2024-08-01,784967.23,179898.07,Matched,PLN,4.3634,1.1259,0.2291790805335288,PAY711684,2024-09-06,784967.23,184976.72
INV711685,48,PO711685,2023-11-09,46388.16,46388.16,Matched,EUR,4.3886,1.0702,1.0,PAY711685,2024-01-09,46388.16,46388.16
INV711686,143,PO711686,2024-11-02,210027.0,49116.48,Matched,PLN,4.2761,1.0712,0.2338579546783284,PAY711686,2024-12-25,210027.0,48193.44
INV711687,13,PO711687,2023-05-06,684952.44,161801.06,Matched,PLN,4.2333,1.1057,0.2362223324593107,PAY711687,2023-06-09,684952.44,158704.43
INV711688,129,PO711688,2025-01-29,500682.95,,Matched,PLN,,,,PAY711688,2025-03-12,500682.95,
INV711689,48,PO711689,2024-04-12,61081.3,61081.3,Matched,EUR,4.2854,1.1255,1.0,PAY711689,2024-06-11,61081.3,61081.3
INV711690,188,PO711690,2024-07-23,699464.53,161000.01,Matched,PLN,4.3445,1.1106,0.2301760847047991,PAY711690,2024-08-18,699464.53,163330.89
INV711691,189,PO711691,2022-08-13,67075.05,67075.05,Matched,EUR,4.2731,1.0801,1.0,PAY711691,2022-09-15,67075.05,67075.05
INV711692,86,PO711692,2025-03-09,229886.41,229886.41,Matched,EUR,,,1.0,PAY711692,2025-05-05,229886.41,
INV711693,172,PO711693,2025-01-20,655802.46,,Matched,PLN,,,,PAY711693,2025-02-19,655802.46,
INV711694,231,PO711694,2022-12-26,694574.52,163410.07,Matched,PLN,4.2505,1.0931,0.2352664392424421,PAY711694,2023-02-01,694574.52,163510.09
INV711695,42,PO711695,2023-12-29,32570.23,7559.53,Matched,PLN,4.3085,1.1078,0.2320993385168852,PAY711695,2024-01-31,32570.23,7429.68
INV711696,43,PO711696,2022-11-24,778257.46,182552.42,Matched,PLN,4.2632,1.1393,0.2345655845374366,PAY711696,2023-01-14,778257.46,183003.14
INV711697,234,PO711697,2024-08-01,454107.58,104071.96,Matched,PLN,4.3634,1.1259,0.2291790805335288,PAY711697,2024-08-26,454107.58,105726.89
INV711698,135,PO711698,2023-10-29,85880.83,85880.83,Matched,EUR,4.3376,1.0666,1.0,PAY711698,2023-12-12,85880.83,85880.83
INV711699,74,PO711699,2023-07-28,89497.2,21105.34,Matched,PLN,4.2405,1.1254,0.2358212474943992,PAY711699,2023-09-26,89497.2,20872.04
INV711700,115,PO711700,2025-01-02,292801.48,292801.48,Matched,EUR,,,1.0,PAY711700,2025-02-27,292801.48,
INV711701,140,PO711701,2022-05-21,118797.61,118797.61,Matched,EUR,4.4136,1.1103,1.0,PAY711701,2022-06-25,118797.61,118797.61
INV711702,214,PO711702,2025-01-03,166166.3,166166.3,Matched,EUR,,,1.0,PAY711702,,,
INV711703,196,PO711703,2023-04-21,266039.33,266039.33,Matched,EUR,4.2182,1.1008,1.0,PAY711703,2023-06-18,266039.33,266039.33
INV711704,6,PO711704,2024-03-02,537809.07,126290.73,Matched,PLN,4.2585,1.0706,0.2348244687096395,PAY711704,2024-03-29,537809.07,126641.64
INV711705,131,PO711705,2023-12-08,16304.96,16304.96,Matched,EUR,4.2558,1.0775,1.0,PAY711705,2024-01-26,16304.96,16304.96
INV711706,83,PO711706,2023-10-23,114533.03,114533.03,Matched,EUR,4.2223,1.083,1.0,PAY711706,2023-12-13,114533.03,114533.03
INV711707,89,PO711707,2023-09-29,43178.13,37812.53,Matched,USD,4.2886,1.1419,0.875733426744899,PAY711707,2023-11-12,43178.13,39022.26
INV711708,92,PO711708,2023-11-06,163197.62,163197.62,Matched,EUR,4.2786,1.1082,1.0,PAY711708,2024-01-05,163197.62,163197.62
INV711709,143,PO711709,2023-06-15,109554.2,25354.49,Matched,PLN,4.3209,1.1192,0.2314332662176861,PAY711709,,,
INV711710,134,PO711710,2022-08-04,960018.7,224718.22,Matched,PLN,4.2721,1.0817,0.234076917675148,PAY711710,2022-09-25,960018.7,219568.35
INV711711,46,PO711711,2023-01-24,538439.72,123898.87,Matched,PLN,4.3458,1.0931,0.2301072299691656,PAY711711,2023-03-16,538439.72,126453.67
INV711713,97,PO711713,2024-01-17,250985.45,250985.45,Matched,EUR,4.2849,1.0687,1.0,PAY711713,2024-03-19,250985.45,250985.45
INV711714,142,PO711714,2023-05-25,984192.24,233127.0,Matched,PLN,4.2217,1.11,0.2368714025155743,PAY711714,2023-07-13,984192.24,231596.44
INV711715,98,PO711715,2023-09-02,648085.43,149115.42,Matched,PLN,4.3462,1.0741,0.2300860521835166,PAY711715,2023-10-22,648085.43,152322.24
INV711716,5,PO711716,2023-11-12,119506.21,119506.21,Matched,EUR,4.2542,1.1065,1.0,PAY711716,2023-12-10,119506.21,119506.21
INV711717,27,PO711717,2022-08-22,219255.95,219255.95,Matched,EUR,4.2063,1.1118,1.0,PAY711717,2022-10-13,219255.95,219255.95
INV711718,68,PO711718,2024-04-05,59646.55,56069.33,Matched,USD,4.2874,1.0638,0.9400263207369806,PAY711718,2024-05-23,59646.55,55376.98
INV711719,9,PO711719,2024-02-29,201349.63,201349.63,Matched,EUR,4.2855,1.0859,1.0,PAY711719,2024-03-29,201349.63,201349.63
INV711720,226,PO711720,2022-06-05,641660.72,150050.45,Matched,PLN,4.2763,1.0547,0.2338470172812946,PAY711720,2022-07-03,641660.72,149012.03
