POID,Line,ReceiptDate,QtyReceived,OnTimeFlag
PO709522,4,2024-06-19,91,True
PO709522,5,2024-05-21,19,False
PO709523,1,2024-07-06,12,False
PO709523,1,2024-07-15,8,False
PO709523,2,2024-07-16,8,False
PO709523,3,2024-05-23,46,False
PO709523,3,2024-05-31,36,False
PO709523,4,2024-06-28,5,False
PO709523,5,2024-05-16,23,False
PO709524,1,2023-12-27,71,False
PO709525,1,2024-04-02,20,True
PO709525,2,2024-04-14,4,False
PO709525,3,2024-04-22,88,False
PO709525,3,2024-04-25,106,False
PO709525,4,2024-02-19,15,True
PO709525,5,2024-04-12,6,False
PO709525,6,2024-03-25,15,True
PO709526,1,2025-01-12,11,False
PO709526,1,2025-01-20,8,False
PO709526,2,2025-01-13,35,True
PO709526,3,2025-01-09,19,True
PO709526,4,2024-11-05,76,False
PO709526,5,2024-11-27,105,False
PO709527,1,2023-12-09,12,False
PO709528,1,2023-07-12,23,True
PO709528,1,2023-07-20,13,True
PO709528,2,2023-08-28,102,True
PO709528,3,2023-08-24,1,True
PO709528,4,2023-08-21,5,True
PO709529,1,2024-08-24,21,False
PO709529,2,2024-09-09,90,True
PO709529,3,2024-09-21,74,False
PO709530,1,2024-09-28,32,False
PO709530,2,2024-07-20,28,False
PO709530,3,2024-08-17,10,False
PO709530,4,2024-08-23,24,False
PO709530,4,2024-08-26,36,False
PO709530,5,2024-07-20,1,False
PO709530,6,2024-07-24,16,True
PO709531,1,2023-01-02,33,True
PO709531,2,2023-01-24,7,False
PO709531,2,2023-01-27,5,False
PO709531,3,2022-12-01,22,False
PO709531,4,2022-11-29,4,True
PO709531,5,2023-01-04,7,False
PO709532,1,2022-12-26,15,True
PO709532,2,2022-11-04,18,True
PO709532,3,2022-12-26,25,True
PO709533,1,2024-11-03,38,False
PO709534,1,2023-08-07,4,True
PO709534,2,2023-08-19,22,False
PO709535,1,2024-06-01,6,True
PO709535,2,2024-05-22,184,False
PO709535,3,2024-04-19,37,False
PO709535,4,2024-05-28,47,False
PO709536,1,2024-09-08,3,True
PO709536,2,2024-11-03,165,True
PO709537,1,2025-02-08,29,True
PO709538,1,2022-06-04,29,False
PO709538,2,2022-05-02,13,True
PO709538,3,2022-04-15,89,False
PO709538,4,2022-05-27,12,False
PO709539,1,2024-12-28,15,False
PO709540,1,2024-08-26,24,True
PO709540,2,2024-08-13,0,True
PO709540,3,2024-07-20,7,False
PO709540,4,2024-07-03,10,False
PO709541,1,2023-03-14,2,False
PO709541,2,2023-04-09,45,False
PO709542,1,2023-10-27,2,False
PO709542,1,2023-11-06,3,False
PO709542,2,2023-10-07,122,False
PO709542,3,2023-10-18,11,False
PO709542,3,2023-10-26,10,False
PO709543,1,2024-12-31,43,False
PO709543,2,2025-01-08,2,False
PO709543,2,2025-01-16,2,False
PO709543,3,2025-01-23,223,False
PO709543,4,2025-01-08,125,True
PO709543,5,2025-01-03,14,False
PO709543,5,2025-01-10,7,False
PO709544,1,2022-04-13,34,False
PO709544,1,2022-04-20,31,False
PO709544,2,2022-02-20,58,True
PO709544,3,2022-03-11,113,False
PO709544,4,2022-04-12,9,True
PO709544,4,2022-04-14,5,True
PO709544,5,2022-02-13,12,False
PO709544,6,2022-02-01,117,True
PO709545,1,2022-03-09,20,True
PO709545,2,2022-04-07,7,False
PO709545,3,2022-04-09,6,False
PO709545,4,2022-05-15,39,False
PO709545,5,2022-04-07,14,False
PO709546,1,2024-04-10,14,True
PO709547,1,2022-05-06,85,False
PO709548,1,2022-04-22,17,True
PO709548,2,2022-03-16,5,False
PO709548,2,2022-03-24,6,False
PO709549,1,2024-07-24,155,True
PO709549,1,2024-07-25,89,True
PO709549,2,2024-08-08,12,False
PO709549,3,2024-08-20,23,True
PO709549,4,2024-06-08,3,False
PO709549,5,2024-06-11,29,False
PO709550,1,2024-08-21,14,True
PO709550,1,2024-08-27,16,True
PO709550,2,2024-08-15,7,True
PO709551,1,2022-12-22,6,False
PO709551,2,2022-11-07,29,True
PO709551,3,2022-11-05,104,False
PO709551,4,2022-12-07,253,False
PO709552,1,2022-10-22,255,False
PO709552,2,2022-10-10,107,True
PO709552,3,2022-12-15,109,False
PO709553,1,2023-08-26,140,False
PO709553,1,2023-08-29,65,False
PO709553,2,2023-10-02,117,False
PO709553,3,2023-09-05,4,True
PO709554,1,2023-10-19,95,False
PO709554,2,2023-10-28,11,False
PO709554,3,2023-11-26,11,False
PO709554,4,2023-09-22,1,True
PO709554,5,2023-11-08,35,False
PO709555,1,2025-01-08,17,False
PO709555,2,2025-02-11,22,True
PO709555,3,2025-02-13,24,False
PO709556,1,2024-04-25,79,False
PO709556,2,2024-05-30,3,False
PO709556,3,2024-05-29,8,False
PO709557,1,2023-05-27,104,False
PO709557,2,2023-04-25,38,True
PO709557,3,2023-04-11,18,False
PO709558,1,2022-05-30,32,True
PO709558,1,2022-06-07,34,True
PO709558,2,2022-05-26,14,True
PO709558,2,2022-06-03,8,True
PO709559,1,2024-05-26,27,False
PO709559,2,2024-04-17,66,True
PO709560,1,2023-02-19,8,True
PO709560,2,2023-03-16,200,True
PO709560,3,2023-03-26,5,False
PO709561,1,2022-10-30,9,False
PO709561,2,2022-12-11,18,True
PO709561,3,2023-01-07,29,False
PO709561,4,2022-11-10,13,False
PO709561,5,2022-10-20,7,False
PO709561,6,2022-12-04,17,False
PO709562,1,2022-05-12,17,False
PO709562,2,2022-04-17,17,False
PO709562,2,2022-04-21,9,False
PO709562,3,2022-05-01,50,True
PO709562,4,2022-06-08,22,False
PO709562,5,2022-05-29,19,False
PO709563,1,2023-03-16,8,False
PO709563,2,2023-03-02,18,False
PO709563,3,2023-03-15,223,False
PO709564,1,2023-01-19,14,False
PO709564,2,2022-12-09,113,False
PO709565,1,2022-09-01,47,False
PO709565,2,2022-07-14,43,False
PO709566,1,2023-03-19,9,True
PO709566,2,2023-03-29,105,False
PO709566,3,2023-04-01,8,False
PO709566,4,2023-04-04,43,False
PO709567,1,2024-05-03,23,False
PO709567,2,2024-05-02,11,False
PO709567,2,2024-05-09,5,False
PO709567,3,2024-05-09,10,False
PO709567,4,2024-05-14,5,False
PO709568,1,2023-07-18,231,True
PO709568,2,2023-07-09,4,False
PO709568,3,2023-07-02,5,False
PO709568,4,2023-06-26,5,True
PO709569,1,2022-07-22,30,False
PO709569,2,2022-07-01,7,False
PO709570,1,2023-05-11,14,True
PO709571,1,2024-10-09,52,False
PO709571,2,2024-09-18,6,True
PO709572,1,2022-10-04,31,True
PO709572,2,2022-10-31,11,False
PO709572,2,2022-11-02,6,False
PO709572,3,2022-11-25,12,False
PO709572,4,2022-11-29,86,False
PO709572,5,2022-12-14,7,False
PO709572,5,2022-12-16,9,False
PO709572,6,2022-11-09,4,True
PO709573,1,2022-03-30,13,True
PO709573,1,2022-03-31,7,True
PO709574,1,2024-01-03,112,False
PO709575,1,2022-06-08,28,False
PO709575,2,2022-07-05,28,True
PO709575,3,2022-07-25,18,False
PO709575,3,2022-08-01,13,False
PO709575,4,2022-06-23,15,False
PO709575,4,2022-06-24,22,False
PO709575,5,2022-07-06,23,False
PO709575,6,2022-07-10,11,False
PO709576,1,2025-01-02,127,True
PO709576,2,2025-01-05,3,False
PO709577,1,2022-06-17,19,False
PO709577,2,2022-08-25,249,False
PO709577,3,2022-07-25,7,True
PO709577,4,2022-06-11,8,False
PO709578,1,2024-06-24,5,True
PO709578,2,2024-07-10,6,True
PO709578,3,2024-07-01,13,True
PO709578,4,2024-07-03,10,True
PO709578,5,2024-06-28,1,False
PO709579,1,2023-03-04,16,False
PO709579,2,2023-01-31,11,False
PO709579,3,2023-01-26,7,False
PO709580,1,2023-12-17,80,True
PO709580,2,2023-12-03,3,False
PO709580,2,2023-12-11,3,False
PO709581,1,2024-07-05,3,False
PO709581,1,2024-07-15,4,False
PO709581,2,2024-05-09,25,False
PO709581,3,2024-06-22,175,False
PO709581,4,2024-07-07,3,False
PO709581,5,2024-05-12,209,True
PO709582,1,2024-04-02,64,True
PO709582,2,2024-05-06,11,True
PO709582,3,2024-06-07,16,False
PO709582,4,2024-05-17,10,False
PO709582,5,2024-04-02,40,False
PO709582,6,2024-05-02,80,False
PO709583,1,2024-10-13,108,True
PO709583,2,2024-10-22,19,True
PO709583,3,2024-11-17,4,False
PO709584,1,2023-05-20,22,False
PO709584,2,2023-05-23,21,True
PO709584,3,2023-05-07,44,True
PO709585,1,2024-05-15,17,True
PO709585,2,2024-04-09,5,False
PO709585,3,2024-05-15,22,True
PO709585,4,2024-05-02,68,False
PO709585,5,2024-04-11,6,False
PO709585,5,2024-04-15,8,False
PO709586,1,2024-04-19,6,False
PO709586,2,2024-06-04,1,False
PO709586,2,2024-06-05,2,False
PO709586,3,2024-05-09,20,False
PO709586,4,2024-03-26,34,True
PO709586,5,2024-04-03,10,False
PO709587,1,2023-06-14,126,True
PO709588,1,2022-08-09,24,False
PO709588,2,2022-09-02,5,False
PO709588,3,2022-09-28,16,True
PO709588,4,2022-08-17,34,True
PO709588,4,2022-08-22,29,True
PO709588,5,2022-10-15,106,False
PO709588,5,2022-10-20,117,False
PO709589,1,2024-06-02,9,True
PO709590,1,2022-11-04,6,False
PO709590,2,2022-10-09,11,False
PO709590,2,2022-10-12,12,False
PO709590,3,2022-10-12,13,False
PO709591,1,2023-06-15,14,False
PO709591,2,2023-06-09,28,False
PO709591,3,2023-05-24,21,True
PO709591,4,2023-06-07,107,True
PO709591,5,2023-06-28,7,True
PO709592,1,2023-08-27,10,True
PO709593,1,2024-09-15,14,True
PO709593,2,2024-08-29,104,False
PO709593,3,2024-07-13,18,True
PO709593,4,2024-08-17,114,True
PO709593,5,2024-08-26,40,True
PO709593,6,2024-09-08,97,False
PO709594,1,2022-11-06,12,True
PO709594,2,2022-12-19,29,True
PO709594,3,2022-11-17,10,False
PO709594,3,2022-11-23,6,False
PO709595,1,2022-09-03,60,False
PO709595,2,2022-08-10,58,False
PO709595,3,2022-10-05,6,False
PO709595,4,2022-08-21,28,True
PO709595,5,2022-10-21,0,True
PO709595,6,2022-10-02,17,False
PO709596,1,2024-11-19,3,False
PO709596,2,2024-11-21,18,True
PO709596,3,2024-11-25,4,False
PO709596,4,2024-09-27,218,True
PO709597,1,2022-08-25,3,True
PO709597,2,2022-07-13,23,False
PO709597,3,2022-08-11,18,False
PO709597,4,2022-08-06,28,False
PO709598,1,2022-09-07,35,True
PO709598,2,2022-10-27,32,False
PO709598,3,2022-10-23,5,False
PO709598,4,2022-10-15,19,False
PO709598,5,2022-10-16,76,True
PO709598,5,2022-10-21,88,True
PO709599,1,2022-10-26,16,False
PO709600,1,2023-03-21,25,False
PO709600,2,2023-04-26,66,True
PO709600,3,2023-04-19,95,True
PO709600,4,2023-04-20,3,False
PO709600,5,2023-05-13,19,False
PO709600,6,2023-04-07,101,False
PO709601,1,2025-01-02,73,False
PO709601,2,2025-01-23,4,False
PO709601,3,2025-01-08,22,True
PO709602,1,2024-06-14,40,False
PO709602,1,2024-06-18,58,False
PO709602,2,2024-07-25,73,False
PO709602,3,2024-09-06,5,False
PO709602,4,2024-06-18,10,True
PO709602,5,2024-07-25,65,True
PO709603,1,2023-07-10,116,True
PO709603,2,2023-06-30,30,False
PO709603,3,2023-07-04,16,False
PO709603,4,2023-06-20,15,False
PO709603,5,2023-07-13,7,False
PO709603,5,2023-07-17,9,False
PO709603,6,2023-05-18,28,True
PO709604,1,2022-06-20,17,True
PO709604,2,2022-06-10,49,False
PO709605,1,2024-06-14,48,False
PO709605,2,2024-06-16,76,True
PO709605,3,2024-06-06,18,False
PO709605,4,2024-05-07,37,True
PO709605,4,2024-05-09,52,True
PO709605,5,2024-07-03,3,False
PO709606,1,2024-03-20,152,False
PO709606,1,2024-03-21,69,False
PO709606,2,2024-02-26,18,True
PO709606,3,2024-01-07,5,True
PO709606,4,2023-12-20,29,False
PO709606,5,2024-03-05,96,False
PO709607,1,2022-11-29,30,True
PO709607,2,2022-11-29,22,False
PO709607,3,2022-11-03,258,True
PO709607,4,2022-12-25,29,True
PO709607,5,2022-10-25,257,False
PO709608,1,2022-03-08,5,True
PO709608,2,2022-03-05,178,False
PO709608,3,2022-04-18,38,True
PO709608,4,2022-02-16,8,True
PO709608,5,2022-04-26,79,True
PO709609,1,2024-05-11,65,False
PO709609,2,2024-06-12,56,False
PO709609,2,2024-06-14,48,False
PO709609,3,2024-04-14,23,False
PO709609,4,2024-05-27,12,True
PO709609,4,2024-06-04,10,True
PO709610,1,2024-12-01,31,True
PO709610,2,2024-12-13,20,False
PO709610,3,2024-11-27,76,False
PO709610,3,2024-11-28,53,False
PO709610,4,2024-12-16,3,False
PO709610,4,2024-12-19,1,False
PO709610,5,2024-11-08,157,False
PO709610,6,2024-12-11,53,False
PO709610,6,2024-12-12,31,False
PO709611,1,2024-09-23,11,True
PO709611,2,2024-08-21,3,False
PO709611,3,2024-07-24,19,False
PO709611,4,2024-09-21,12,False
PO709611,4,2024-09-30,5,False
PO709611,5,2024-08-13,20,False
PO709612,1,2024-07-14,6,True
PO709612,1,2024-07-17,4,True
PO709612,2,2024-08-07,19,True
PO709613,1,2022-12-17,5,False
PO709613,2,2022-12-15,6,False
PO709614,1,2022-06-13,78,False
PO709614,2,2022-07-01,64,False
PO709614,3,2022-05-06,242,False
PO709614,4,2022-06-01,2,False
PO709614,4,2022-06-02,1,False
PO709615,1,2023-08-28,5,True
PO709615,2,2023-08-24,72,False
PO709616,1,2022-11-30,7,False
PO709617,1,2022-05-26,5,False
PO709617,2,2022-06-13,32,True
PO709618,1,2022-03-23,79,False
PO709619,1,2022-11-16,17,False
PO709620,1,2022-03-10,42,False
PO709620,1,2022-03-17,59,False
PO709621,1,2022-02-15,29,False
PO709621,2,2022-03-27,12,True
PO709622,1,2024-01-21,113,False
PO709622,2,2024-02-23,21,True
PO709622,3,2024-01-21,30,True
PO709622,4,2024-03-04,4,False
PO709622,4,2024-03-08,4,False
PO709622,5,2024-02-09,6,False
PO709623,1,2023-09-05,13,False
PO709623,1,2023-09-13,9,False
PO709624,1,2023-07-12,7,False
PO709625,1,2024-01-17,92,True
PO709625,2,2023-12-17,30,False
PO709625,3,2023-12-06,39,True
PO709625,4,2023-12-19,10,False
PO709625,5,2024-01-03,1,False
PO709625,5,2024-01-04,1,False
PO709626,1,2022-03-19,43,False
PO709627,1,2023-05-24,12,False
PO709627,2,2023-03-23,86,False
PO709627,3,2023-03-22,239,False
PO709627,4,2023-03-23,42,True
PO709628,1,2024-12-22,1,False
PO709628,2,2024-12-15,82,False
PO709628,3,2025-01-11,79,False
PO709628,4,2025-01-09,24,False
PO709628,5,2024-12-22,35,False
PO709629,1,2022-06-02,42,False
PO709630,1,2024-06-23,13,False
PO709631,1,2022-08-06,4,False
PO709631,1,2022-08-10,7,False
PO709631,2,2022-07-30,26,False
PO709631,3,2022-07-11,4,True
PO709631,4,2022-06-09,16,True
PO709632,1,2022-04-12,10,True
PO709632,2,2022-05-31,73,False
PO709633,1,2023-01-02,33,True
PO709633,2,2022-12-01,35,True
PO709633,3,2022-12-16,14,False
PO709633,4,2023-01-16,26,True
PO709633,5,2022-12-18,19,True
PO709633,6,2022-12-10,11,False
PO709634,1,2024-02-07,19,True
PO709634,2,2024-01-12,27,True
PO709634,3,2024-01-02,13,True
PO709634,4,2024-01-07,17,False
PO709634,5,2024-02-05,4,True
PO709634,5,2024-02-09,1,True
PO709634,6,2024-02-17,21,True
PO709634,6,2024-02-20,19,True
PO709635,1,2023-11-23,33,False
PO709635,2,2023-11-10,8,False
PO709635,3,2023-12-06,29,True
PO709635,4,2023-11-21,11,True
PO709635,5,2023-11-21,20,True
PO709636,1,2024-03-29,9,True
PO709636,2,2024-04-11,200,False
PO709636,3,2024-03-06,5,True
PO709636,4,2024-03-22,7,False
PO709636,5,2024-03-04,51,True
PO709637,1,2025-01-05,18,False
PO709637,2,2024-12-20,8,True
PO709637,3,2025-01-21,23,True
PO709637,4,2024-12-28,12,True
PO709637,5,2024-11-11,3,True
PO709637,6,2025-01-06,23,True
PO709638,1,2022-02-17,49,False
PO709638,2,2022-04-21,24,False
PO709639,1,2023-03-12,21,False
PO709639,2,2023-03-19,14,False
PO709639,3,2023-03-16,57,False
PO709639,4,2023-02-11,51,False
PO709640,1,2023-07-18,225,False
PO709640,2,2023-07-27,23,False
PO709640,3,2023-08-09,29,False
PO709640,4,2023-08-03,20,False
PO709640,5,2023-08-06,13,True
PO709640,6,2023-06-30,82,True
PO709641,1,2024-04-18,97,False
PO709641,2,2024-04-09,12,False
PO709642,1,2023-04-09,10,False
PO709642,1,2023-04-13,11,False
PO709642,2,2023-03-19,113,True
PO709642,3,2023-05-29,23,True
PO709642,4,2023-04-12,16,False
PO709643,1,2022-08-08,85,True
PO709643,2,2022-09-10,256,False
PO709643,3,2022-07-27,16,False
PO709643,4,2022-07-22,11,False
PO709643,4,2022-07-25,5,False
PO709643,5,2022-07-28,31,False
PO709644,1,2023-08-01,22,True
PO709644,2,2023-07-08,12,True
PO709645,1,2025-03-05,24,False
PO709646,1,2025-02-01,20,False
PO709646,2,2025-01-04,24,False
PO709647,1,2024-02-23,17,False
PO709648,1,2023-11-24,7,True
PO709648,2,2023-12-07,15,True
PO709649,1,2023-09-01,14,True
PO709649,2,2023-08-19,33,False
PO709650,1,2023-12-30,41,True
PO709651,1,2023-01-25,219,False
PO709651,2,2022-12-20,122,True
PO709651,3,2023-01-18,8,True
PO709651,3,2023-01-25,5,True
PO709652,1,2024-05-04,153,False
PO709652,2,2024-06-05,20,True
PO709652,3,2024-05-09,24,False
PO709652,4,2024-04-19,4,True
PO709653,1,2022-03-06,27,True
PO709653,2,2022-02-08,21,False
PO709653,3,2022-03-21,6,True
PO709654,1,2022-02-19,12,True
PO709654,2,2022-04-05,12,True
PO709655,1,2022-07-23,98,True
PO709655,2,2022-06-21,88,True
PO709655,3,2022-06-26,8,False
PO709656,1,2024-10-29,14,True
PO709656,1,2024-10-31,8,True
PO709656,2,2024-10-25,2,False
PO709656,2,2024-10-31,1,False
PO709656,3,2024-12-21,6,False
PO709656,4,2024-10-28,109,False
PO709656,4,2024-10-30,61,False
PO709657,1,2022-06-18,22,True
PO709658,1,2022-12-23,21,False
PO709658,2,2023-01-09,65,True
PO709658,2,2023-01-13,84,True
PO709659,1,2023-10-20,22,False
PO709659,2,2023-10-18,24,False
PO709659,3,2023-10-22,17,False
PO709659,4,2023-10-07,21,False
PO709659,5,2023-09-09,11,False
PO709660,1,2024-12-24,21,True
PO709660,2,2024-11-20,220,True
PO709660,3,2025-01-18,38,False
PO709660,4,2025-01-25,14,True
PO709660,4,2025-01-31,15,True
PO709660,5,2025-01-04,11,False
PO709660,6,2024-11-24,170,False
PO709661,1,2022-09-06,198,True
PO709662,1,2023-05-22,253,True
PO709662,2,2023-07-29,41,True
PO709662,3,2023-06-16,30,False
PO709662,4,2023-05-31,27,True
PO709662,4,2023-06-08,16,True
PO709663,1,2022-03-27,76,True
PO709663,2,2022-04-14,23,False
PO709663,3,2022-03-29,6,False
PO709663,4,2022-04-27,14,False
PO709663,5,2022-04-16,5,False
PO709663,6,2022-03-10,33,False
PO709664,1,2024-12-19,92,False
PO709664,2,2025-01-05,102,True
PO709665,1,2025-01-24,22,False
PO709665,2,2025-02-28,9,False
PO709665,3,2025-01-15,6,False
PO709666,1,2023-10-25,19,True
PO709666,2,2023-09-24,44,False
PO709666,3,2023-10-30,89,True
PO709666,4,2023-10-04,5,False
PO709667,1,2025-02-09,39,True
PO709668,1,2024-07-01,82,True
PO709668,2,2024-07-23,38,True
PO709668,2,2024-07-24,25,True
PO709668,3,2024-06-30,18,False
PO709668,3,2024-07-01,22,False
PO709668,4,2024-08-02,20,False
PO709668,5,2024-06-25,44,True
PO709669,1,2023-07-28,60,False
PO709669,2,2023-06-23,9,False
PO709670,1,2024-11-21,16,False
PO709670,2,2024-11-05,7,False
PO709670,3,2024-12-13,59,False
PO709670,4,2024-11-20,7,True
PO709671,1,2024-05-14,161,True
PO709671,2,2024-06-24,6,True
PO709671,3,2024-05-26,32,False
PO709672,1,2023-02-02,7,False
PO709672,2,2023-01-04,14,False
PO709672,3,2023-01-24,16,True
PO709672,4,2022-12-13,15,False
PO709672,4,2022-12-21,16,False
PO709673,1,2024-06-30,24,False
PO709673,2,2024-06-23,6,True
PO709674,1,2024-06-27,15,True
PO709675,1,2022-06-15,216,False
PO709675,2,2022-04-30,15,False
PO709675,3,2022-06-05,12,True
PO709675,4,2022-06-20,80,False
PO709675,4,2022-06-24,74,False
PO709675,5,2022-05-07,27,False
PO709675,6,2022-04-28,10,False
PO709676,1,2024-11-15,8,False
PO709676,2,2024-11-20,5,False
PO709676,2,2024-11-28,5,False
PO709676,3,2024-11-23,17,False
PO709676,4,2024-10-24,10,False
PO709676,5,2024-10-03,48,True
PO709676,5,2024-10-09,69,True
PO709677,1,2022-05-23,6,True
PO709677,2,2022-05-18,4,False
PO709677,3,2022-07-04,16,False
PO709677,4,2022-05-18,6,True
PO709677,4,2022-05-23,6,True
PO709677,5,2022-04-15,205,False
PO709677,6,2022-05-07,19,True
PO709677,6,2022-05-12,20,True
PO709678,1,2024-05-03,3,True
PO709678,2,2024-04-20,28,False
PO709679,1,2024-01-16,119,True
PO709679,2,2024-01-31,4,True
PO709679,3,2024-02-14,8,False
PO709679,4,2023-12-30,243,False
PO709679,5,2023-12-05,121,True
PO709679,6,2024-01-30,25,False
PO709680,1,2022-08-17,176,True
PO709680,2,2022-09-01,129,False
PO709680,3,2022-08-03,72,False
PO709680,4,2022-07-23,8,False
PO709680,5,2022-08-08,68,True
PO709681,1,2024-01-28,47,True
PO709681,2,2024-01-10,43,False
PO709682,1,2022-07-06,14,True
PO709682,2,2022-06-12,41,False
PO709682,3,2022-07-17,17,True
PO709682,4,2022-08-18,19,False
PO709682,5,2022-07-06,9,False
PO709682,5,2022-07-12,13,False
PO709683,1,2024-09-24,22,True
PO709683,2,2024-10-29,74,False
PO709683,2,2024-11-05,36,False
PO709683,3,2024-10-10,224,False
PO709683,4,2024-10-16,2,False
PO709684,1,2023-04-26,13,False
PO709684,2,2023-04-23,4,True
PO709684,3,2023-05-20,44,False
PO709684,4,2023-04-23,118,False
PO709684,5,2023-04-29,101,False
PO709684,6,2023-06-02,25,True
PO709685,1,2023-06-18,24,False
PO709685,2,2023-05-27,11,False
PO709686,1,2023-04-13,29,False
PO709687,1,2022-08-05,5,False
PO709687,2,2022-08-24,218,False
PO709687,3,2022-10-02,10,True
PO709687,4,2022-08-25,11,True
PO709687,5,2022-08-28,3,True
PO709687,6,2022-08-07,4,True
PO709687,6,2022-08-10,3,True
PO709688,1,2024-10-11,60,False
PO709689,1,2023-12-28,5,False
PO709689,2,2023-12-09,9,True
PO709690,1,2022-10-22,12,True
PO709690,1,2022-10-28,10,True
PO709690,2,2022-10-14,3,False
PO709690,2,2022-10-21,3,False
PO709690,3,2022-12-30,34,False
PO709691,1,2023-11-22,23,True
PO709691,2,2023-11-25,9,True
PO709692,1,2024-07-04,13,False
PO709693,1,2024-11-08,162,False
PO709693,2,2024-11-27,64,False
PO709693,3,2024-10-02,10,False
PO709693,4,2024-11-05,105,False
PO709693,5,2024-09-17,19,False
PO709693,6,2024-10-06,8,True
PO709694,1,2022-03-19,13,True
PO709694,2,2022-02-25,33,False
PO709694,3,2022-02-23,32,True
PO709695,1,2024-02-29,7,True
PO709695,2,2024-05-04,6,False
PO709696,1,2024-07-16,18,True
PO709696,2,2024-07-11,15,False
PO709696,3,2024-06-12,18,True
PO709696,4,2024-07-18,28,False
PO709697,1,2023-09-18,23,True
PO709697,2,2023-10-16,7,True
PO709697,3,2023-09-09,8,True
PO709697,3,2023-09-13,2,True
PO709697,4,2023-08-25,25,False
PO709698,1,2024-06-11,29,True
PO709699,1,2024-09-13,24,False
PO709699,2,2024-08-07,5,True
PO709699,2,2024-08-15,2,True
PO709699,3,2024-10-11,19,False
PO709699,4,2024-08-20,31,False
PO709699,5,2024-08-21,114,False
PO709699,6,2024-08-01,19,False
PO709700,1,2024-01-30,8,False
PO709700,2,2024-01-18,13,False
PO709700,3,2024-01-21,9,True
PO709700,4,2024-01-20,10,False
PO709701,1,2023-05-27,4,True
PO709701,1,2023-06-01,4,True
PO709701,2,2023-04-11,58,True
PO709701,3,2023-05-11,11,False
PO709701,4,2023-04-23,189,False
PO709702,1,2023-06-01,18,False
PO709702,2,2023-04-14,78,False
PO709702,3,2023-04-18,9,True
PO709702,4,2023-05-04,20,False
PO709702,5,2023-04-15,31,False
PO709703,1,2024-02-14,6,True
PO709704,1,2023-11-21,15,True
PO709704,1,2023-11-22,19,True
PO709704,2,2023-11-22,33,True
PO709704,3,2023-11-29,16,True
PO709704,3,2023-11-30,12,True
PO709704,4,2023-11-28,10,True
PO709704,4,2023-11-30,10,True
PO709705,1,2024-02-07,6,False
PO709705,2,2024-02-06,43,False
PO709706,1,2024-09-16,22,False
PO709706,2,2024-09-07,9,False
PO709706,3,2024-07-16,3,True
PO709706,4,2024-09-03,6,False
PO709706,4,2024-09-11,7,False
PO709706,5,2024-07-11,2,True
PO709707,1,2024-04-20,15,False
PO709707,2,2024-04-12,8,False
PO709707,3,2024-04-24,17,True
PO709707,4,2024-06-16,15,False
